URL,Station de service,Ville,Adresse,Coordinates,Energies,Lavage,Paiement,Produits & Services,Services,Club TotalEnergies,Truck,H2 Conversion
https://store.totalenergies.fr/fr_FR/NF062085,REL.COMMUNAY NORD,COMMUNAY,"A46 - AIRE DE COMMUNAY NORD  , 69360 COMMUNAY, FRANCE","45.5911352,4.8263607","Excellium 98, GPL, SP95 e10, Super Ethanol e85, Excellium Diesel, Diesel, Borne AC43/DC50 kW, Borne DC175 kW, Excellium Grand Froid, AdBlue Truck, ",,"Routex, Carte Jubileo, Carte Club TotalEnergies, MOL, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Défibrillateur, Gonflage, Click & Collect Lyf, Café, Autoroutière, Scan, Pay & Go Lyf Pay, Toilettes, Justbip, Wifi, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF040548,SARL PIRETTI / TAVAUX,TAVAUX,"RN 73  , 39500 TAVAUX, FRANCE","47.03469380000001,5.4069503","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, ",,"Routex, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Club TotalEnergies, MOL, Aral, Carte Jubileo, ",,"Toilettes, Café, Boutique, Wifi, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF020071,SARL CIRA,ST ETIENNE DU BOIS,"395 ROUTE DE BOURG 395 , 01370 ST ETIENNE DU BOIS, FRANCE","46.249084,5.221011","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, ",,"Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, MOL, Carte Club TotalEnergies, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Baie de maintenance, Boutique, Toilettes, Wifi, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078477,REL.LES HAUTOITS,HENIN BEAUMONT,"389 RUE DES HTS DE FRANCE/DELTA 3  , 62110 HENIN BEAUMONT, FRANCE","50.4580055,2.9756818","Excellium Diesel, Diesel, SP95 e10, GNR, Excellium Grand Froid, GNC, AdBlue Truck, ",,"MOL, Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Mobility de TotalEnergies, Carte Club TotalEnergies, Aral, AS24, ","AdBlue Truck, ","Défibrillateur, Café, Boutique, Justbip, Toilettes, Wifi, Gonflage, ","Jauge Cadeau, Carte Club acceptée, Adhésion station, Assistance Club 10 Jours, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078485,SAINT VULBAS,SAINT VULBAS,"AVENUE CHARLES DE GAULLE  , 01150 SAINT VULBAS, FRANCE","45.8388839,5.2774676","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Excellium Grand Froid, AdBlue Truck, ","Aspirateur, Lavage Haute Pression, Lavage à Rouleaux, ","Routex, UTA, Carte Club TotalEnergies, Mobility de TotalEnergies, Eurotrafic, American Express, DKV, Mastercard, Visa, Carte Jubileo, MOL, Aral, ","AdBlue Truck, ","Lavage à Rouleaux, Toilettes, Gonflage, Wifi, ","Club Truck, Assistance Club 30 Jours, Jauge Cadeau, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF042343,RELAIS DE RONCQ,RONCQ,"AVENUE ROBERT SCHUMANN - C I T  , 59223 RONCQ, FRANCE","50.753855,3.136198","GNR, Excellium Diesel, Diesel, Excellium 98, SP95 e10, AdBlue Truck, ",,"Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Café, Justbip, Amazon Locker, Gonflage, Wifi, ","Assistance Club 10 Jours, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078071,RELAIS DU RHIN,STRASBOURG,"CENTRE ROUTIER RUE DE RHEINFELD  , 67000 STRASBOURG, FRANCE","48.5247261,7.7826817","GNC, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, GNR, Excellium Grand Froid, AdBlue Truck, ",,"Routex, Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Club TotalEnergies, MOL, DKV, UTA, Carte Jubileo, Aral, AS24, ","AdBlue Truck, ","Café, Justbip, Gonflage, Wifi, ","Assistance Club 10 Jours, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF078077,RELAIS DIJON ROCADE,DIJON,"170 ROUTE DE LANGRES  , 21000 DIJON, FRANCE","47.36375659999999,5.0470842","Super Ethanol e85, Excellium Grand Froid, AdBlue Truck, SP95 e10, Excellium 98, Excellium Diesel, Diesel, GPL, ",,"Routex, Mobility de TotalEnergies, Mastercard, Visa, American Express, DKV, Eurotrafic, UTA, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Toilettes, Justbip, Gonflage, Wifi, Ada, Café, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078372,SAS NEDEY MONTBELIARD,MONTBELIARD,"16 AVENUE HELVETIE  , 25200 MONTBELIARD, FRANCE","47.5082304,6.806812499999999","Super Ethanol e85, Excellium 98, Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, AdBlue Truck, ","Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Lavage à Rouleaux, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF025778,RELAIS DE PECQUENCOURT,PECQUENCOURT,"48 RUE ETIENNE D'ORVES  , 59146 PECQUENCOURT, FRANCE","50.3811419,3.2216077","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, ",,"Routex, Aral, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Café, Justbip, Gonflage, Wifi, ","Cagnotte TotalEnergies, Jauge Cadeau, Assistance Club 10 Jours, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF027098,RELAIS ST HUBERT,SAINT PRIEST,"91 RTE DE GRENOBLE  , 69800 SAINT PRIEST, FRANCE","45.706933,4.9868098","Excellium Grand Froid, Excellium Diesel, Diesel, GPL, SP95 e10, GNR, Excellium 98, AdBlue Truck, ",,"Routex, Aral, Eurotrafic, Mobility de TotalEnergies, American Express, DKV, Mastercard, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Café, Toilettes, Justbip, Amazon Locker, Gonflage, Wifi, ","Assistance Club 10 Jours, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF074165,RELAIS ST QUENTIN CAMILLE GUERIN,SAINT QUENTIN,"BLD CAMILLE GUERIN  , 02100 SAINT QUENTIN, FRANCE","49.8337203,3.3008894","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Excellium Grand Froid, AdBlue Truck, ","Aspirateur, Lavage à Rouleaux, ","Routex, American Express, Mobility de TotalEnergies, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Café, Lavage à Rouleaux, Toilettes, Justbip, Gonflage, Wifi, ","Assistance Club 10 Jours, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF075434,REL.OSTWALD EST,OSTWALD,"A35 - AIRE D'OSTWALD  , 67540 OSTWALD, FRANCE","48.5411811,7.7214712","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Excellium Grand Froid, ",,"American Express, Mastercard, Eurotrafic, UTA, Carte Jubileo, DKV, Visa, Carte Club TotalEnergies, MOL, Routex, Mobility de TotalEnergies, Aral, ",,"Défibrillateur, Click & Collect Lyf, Café, Justbip, Toilettes, Gonflage, Wifi, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF077241,REL.LA BAYANNE ARGEDIS,ALIXAN,"60 RUE DES MARGUERITES  , 26300 ALIXAN, FRANCE","44.9996094,5.0005899","Borne AC43/DC50 kW, Borne DC175 kW, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, GNR, Excellium Grand Froid, AdBlue Truck, ",,"Routex, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Défibrillateur, Café, Toilettes, Justbip, Gonflage, Wifi, ","Cagnotte TotalEnergies, Jauge Cadeau, Assistance Club 10 Jours, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF078145,REL.HAUTES VOSGES,ST NABORD,"RN 57 - AIRE LA CROIX ST JACQUES  , 88200 ST NABORD, FRANCE","48.0416894,6.583306700000001","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, Excellium Grand Froid, AdBlue Truck, ",,"DKV, American Express, Routex, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Café, Boutique, Justbip, Toilettes, Gonflage, Wifi, ","Cagnotte TotalEnergies, Jauge Cadeau, Assistance Club 10 Jours, Carte Club acceptée, Adhésion station, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF078151,REL.LE BOIS DES CHENES,VINCEY,"RN 57 AIRE DU BOIS DES CHENES  , 88450 VINCEY, FRANCE","48.3308601,6.3315091","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, Excellium Grand Froid, AdBlue Truck, ",,"Routex, American Express, Eurotrafic, MOL, Mobility de TotalEnergies, DKV, Mastercard, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Café, Justbip, Boutique, Toilettes, Gonflage, Wifi, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF030496,EURL GHEKIERE,MARLE,"18 ROUTE DE THIERNU  , 02250 MARLE, FRANCE","49.7507229,3.77441","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Fioul Premier, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, Aral, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Toilettes, Baie de maintenance, Boutique, Lavage à Rouleaux, Wifi, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF033296,RELAIS DE ROUFFACH,ROUFFACH,"RD 83  , 68250 ROUFFACH, FRANCE","47.9749387,7.296435","Excellium Grand Froid, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, Excellium 98, AdBlue Truck, ",,"Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Mobility de TotalEnergies, Aral, MOL, ","AdBlue Truck, ","Justbip, Amazon Locker, Wifi, Gonflage, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF038350,LAGARDE BEAUMENUS,ST POURCAIN S/SIOULE,"168 route de gannat  , 03500 ST POURCAIN S/SIOULE, FRANCE","46.2944948,3.2947089","AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, GPL, SP95 e10, Excellium Grand Froid, ",,"Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Wifi, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF038783,SARL GARAGE JOSSELIN,LOUDEAC,"BOULEVARD DES PEUPLIERS  , 22600 LOUDEAC, FRANCE","48.1689477,-2.7487793","SP 95, Excellium Diesel, Diesel, ",,"Routex, DKV, UTA, Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF039735,LAGARDE DEUX CHAISES,DEUX CHAISES,"ROUTE DE LONGEVILLE  , 03240 DEUX CHAISES, FRANCE","46.3754965,3.0265532","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, AdBlue Truck, GNR, ",,"Routex, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, DKV, Mobility de TotalEnergies, UTA, Aral, American Express, ","AdBlue Truck, ","Toilettes, Wifi, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, Club Truck, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF059600,REL.LA PORTE D'ALSACE NORD,BURNHAUPT LE BAS,"A36 - AIRE DE LA PORTE D'ALSACE  , 68520 BURNHAUPT LE BAS, FRANCE","47.7149863,7.133642399999999","Super Ethanol e85, Borne DC175 kW, Borne AC43/DC50 kW, Excellium 98, Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, AdBlue Truck, ",,"Routex, Aral, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Défibrillateur, Click & Collect Lyf, Café, Toilettes, Gonflage, Autoroutière, Justbip, Wifi, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF059672,REL.L'ISLE D'ABEAU NORD,L'ISLE D'ABEAU,"A43 - AIRE DE L'ISLE D'ABEAU NORD  , 38080 L'ISLE D'ABEAU, FRANCE","45.6130337,5.2133726","Borne DC175 kW, Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, Borne AC43/DC50 kW, Excellium Grand Froid, AdBlue Truck, GNR, ","Aspirateur, Lavage à Rouleaux, ","Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Mobility de TotalEnergies, Aral, MOL, ","AdBlue Truck, ","Défibrillateur, Click & Collect Lyf, Café, Toilettes, Gonflage, Autoroutière, Scan, Pay & Go Lyf Pay, Justbip, Wifi, Lavage à Rouleaux, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF059748,REL.LIMAGNE SUD,ORLEAT,"A89 - AIRE DE LIMAGNE SUD  , 63190 ORLEAT, FRANCE","45.8508357,3.4041611","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, Excellium Grand Froid, AdBlue Truck, ",,"American Express, DKV, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mastercard, Routex, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Défibrillateur, Gonflage, Click & Collect Lyf, Café, Autoroutière, Toilettes, Justbip, Wifi, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF059797,REL.MARCHAUX,MARCHAUX,"A36 - AIRE DE BESANCON MARCHAUX  , 25640 MARCHAUX, FRANCE","47.3262873,6.123497299999999","Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, Borne AC43/DC50 kW, Excellium Grand Froid, AdBlue Truck, ",,"Aral, Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, ","AdBlue Truck, ","Défibrillateur, Gonflage, Click & Collect Lyf, Café, Lavomatic, Toilettes, Autoroutière, Justbip, Wifi, ","Assistance Club 30 Jours, Adhésion station, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, Club Truck, Club Bus, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF059934,RELAIS VIEUX ST MARC,BREST,"ROUTE DU VIEUX SAINT-MARC  , 29200 BREST, FRANCE","48.3924444,-4.4536046","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","DKV, Routex, Mobility de TotalEnergies, MOL, Carte Wash, UTA, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Gonflage, Amazon Locker, Lavage à Rouleaux, Justbip, Wifi, AdBlue bidon, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF006467,REL.SOLAIZE,ST SYMPHORIEN D OZON,"A7- AIRE DE SOLAIZE  , 69360 ST SYMPHORIEN D OZON, FRANCE","45.6508009,4.8350396","Borne DC175 kW, Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, Excellium Grand Froid, ","Aspirateur, Lavage à Rouleaux, ","Routex, American Express, DKV, Mastercard, UTA, Visa, Carte Club TotalEnergies, MOL, Eurotrafic, Carte Jubileo, Aral, Mobility de TotalEnergies, ",,"Café, Défibrillateur, Autoroutière, Lavage à Rouleaux, Scan, Pay & Go Lyf Pay, Click & Collect Lyf, Toilettes, Justbip, Wifi, Gonflage, ","Assistance Club 30 Jours, Cagnotte TotalEnergies, Carte Club acceptée, Club Truck, Club Bus, Adhésion station, Jauge Cadeau, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF010223,RELAIS DES 3 FRONTIERES,SAINT-LOUIS,"125 RUE DE MULHOUSE  , 68300 SAINT-LOUIS, FRANCE","47.5985689,7.552226999999999","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, American Express, DKV, Mastercard, Eurotrafic, Aral, ","AdBlue Truck, ","Café, Justbip, Boutique, Lavage à Rouleaux, Amazon Locker, Gonflage, Wifi, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF007754,RELAIS LUTTERBACH,LUTTERBACH,"RN 66  , 68460 LUTTERBACH, FRANCE","47.7631618,7.2613055","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Routex, American Express, Mastercard, DKV, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Café, Justbip, Gonflage, Wifi, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF001107,RELAIS DE LA ROIZE,VOREPPE,"1159 AVENUE DE JUIN 1940  , 38340 VOREPPE, FRANCE","45.305296,5.624406400000001","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, Carte Club TotalEnergies, Carte Jubileo, MOL, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Café, Lavage à Rouleaux, Toilettes, Wifi, Justbip, Gonflage, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF003052,RELAIS DONZERE,DONZERE,"1890 ROUTE NATIONALE 7  , 26290 DONZERE, FRANCE","44.4420834,4.7122002","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, Excellium Grand Froid, AdBlue Truck, GNR, ",,"Routex, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Café, Wifi, Justbip, Gonflage, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF050214,RELAIS HERRENWALD,BRUMATH,"209 AVENUE DE STRASBOURG  , 67170 BRUMATH, FRANCE","48.7077428,7.710100999999999","Borne DC175 kW, Borne AC43/DC50 kW, Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, GNR, ","Aspirateur, Lavage à Rouleaux, ","Routex, MOL, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, ","AdBlue Truck, ","Café, Amazon Locker, Lavage à Rouleaux, Justbip, Gonflage, Wifi, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF058092,RELAIS DE LA GIRANE,CHATEAUNEUF DU RHONE,"ROUTE DE MARSEILLE  , 26780 CHATEAUNEUF DU RHONE, FRANCE","44.5286577,4.7456315","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, GPL, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Routex, Mobility de TotalEnergies, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Boutique, Lavage à Rouleaux, Justbip, Wifi, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF058332,RELAIS DU CHENE,PONT D'AIN,"3 ROUTE DE BOURG  , 01160 PONT D'AIN, FRANCE","46.0550728,5.3344594","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Routex, Mastercard, Visa, Mobility de TotalEnergies, American Express, DKV, Eurotrafic, UTA, Carte Jubileo, Carte Club TotalEnergies, MOL, Aral, ","AdBlue Truck, ","Café, Justbip, Wifi, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",1
https://store.totalenergies.fr/fr_FR/NF058365,SARL LACOUR,ROMILLY SUR SEINE,"123 RUE ARISTIDE BRIAND  , 10100 ROMILLY SUR SEINE, FRANCE","48.5093787,3.7316444","Excellium 98, Excellium Diesel, Diesel, SP95 e10, AdBlue Truck, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, ","Routex, MOL, Mobility de TotalEnergies, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, DKV, Mastercard, Eurotrafic, American Express, Aral, ","AdBlue Truck, ","Café, Lavage à Rouleaux, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF078553,REL.LES CRAYERES,SOMMESOUS,"RN 4 ROUTE DE TROYES  , 51320 SOMMESOUS, FRANCE","48.732693,4.2076889","Excellium 98, Excellium Diesel, Diesel, SP95 e10, Super Ethanol e85, AdBlue Truck, ",,"American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Routex, Mobility de TotalEnergies, Aral, ","AdBlue Truck, ","Boutique, Café, Justbip, Toilettes, Gonflage, Wifi, ","Jauge Cadeau, Assistance Club 10 Jours, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
https://store.totalenergies.fr/fr_FR/NF039651,SARL GARAGE ALAIN BORSIER BDR..,GERZAT,"CD 210 FONT CHENILLE  , 63360 GERZAT, FRANCE","45.8207612,3.1558919","Excellium Grand Froid, AdBlue Truck, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Lavage Haute Pression, Aspirateur, Lavage à Rouleaux, Lavage HP 2 roues, ","Mobility de TotalEnergies, Carte Jubileo, Carte Club TotalEnergies, MOL, American Express, DKV, Mastercard, Eurotrafic, UTA, Visa, Routex, Aral, ","AdBlue Truck, ","Toilettes, Lavage à Rouleaux, Baie de maintenance, Boutique, Wifi, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Adhésion station, Carte Club acceptée, ","Pompes PL, Truck, ",0
